223,🫷🏼,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/leftwards_pushing_hand_medium-light_skin_tone.png,10
224,🫷🏽,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/leftwards_pushing_hand_medium_skin_tone.png,10
225,🫷🏾,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/leftwards_pushing_hand_medium-dark_skin_tone.png,10
226,🫷🏿,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/leftwards_pushing_hand_dark_skin_tone.png,10
227,🫸,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/rightwards_pushing_hand.png,10
228,🫸🏻,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/rightwards_pushing_hand_light_skin_tone.png,10
229,🫸🏼,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/rightwards_pushing_hand_medium-light_skin_tone.png,10
230,🫸🏽,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/rightwards_pushing_hand_medium_skin_tone.png,10
231,🫸🏾,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/rightwards_pushing_hand_medium-dark_skin_tone.png,10
232,🫸🏿,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/rightwards_pushing_hand_dark_skin_tone.png,10
233,👌,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/ok_hand.png,10
234,👌🏻,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/ok_hand_light_skin_tone.png,10
235,👌🏼,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/ok_hand_medium-light_skin_tone.png,10
236,👌🏽,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/ok_hand_medium_skin_tone.png,10
237,👌🏾,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/ok_hand_medium-dark_skin_tone.png,10
238,👌🏿,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/ok_hand_dark_skin_tone.png,10
239,🤌,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/pinched_fingers.png,10
240,🤌🏻,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/pinched_fingers_light_skin_tone.png,10
